principal component 1;principal component 2;age;Risk;model
-0.561305061;0.099843946;14;low;3
-0.493402261;-0.665816903;14;low;3
-0.663434243;-0.73718639;14;low;3
-0.708724698;-0.23426597;14;low;3
-1.049602963;-0.073732083;14;low;3
-0.582848006;-0.409773241;14;low;3
-1.520469314;0.121373628;14;low;3
-0.679845637;0.161668882;14;low;3
-0.984087165;0.01368674;14;low;3
-0.64818513;-0.313779942;14;low;3
-0.945062554;-0.273201367;14;low;3
-0.732470751;1.075459808;14;low;3
-0.623829219;0.257135884;14;low;3
-0.357278628;-0.108110786;14;low;3
-0.609037637;0.415376472;14;low;3
-0.854882862;0.71576432;14;low;3
-0.664272756;-0.186889783;14;low;3
0.760574801;0.94364627;14;low;3
0.916594195;1.152406696;14;low;3
0.339925757;1.783117339;14;low;3
0.446615743;0.836227097;14;low;3
0.757164708;0.436282481;14;low;3
0.046406128;0.459959466;14;low;3
-0.278451701;0.191219682;14;low;3
-1.003516611;-0.617593247;14;low;3
0.107281468;0.426621151;14;low;3
-0.324919271;0.617278542;14;low;3
-0.303568558;0.018118961;14;low;3
-0.002887847;-0.036702161;14;low;3
-0.35014486;0.081718731;14;low;3
0.18010812;-0.171758261;14;low;3
-0.787330241;-0.818379275;14;low;3
-0.368984348;-0.004030845;14;low;3
-1.117673408;-0.007945657;14;low;3
-0.988023763;-0.235188847;14;low;3
-1.544604634;0.116992364;14;low;3
-1.052666632;0.065779102;14;low;3
-1.605602098;-0.269431006;14;low;3
-0.244798416;0.405421201;14;low;3
-0.404937674;0.299652805;14;low;3
-0.573703917;0.104487275;14;low;3
-0.491143765;0.04168638;14;low;3
-0.717060006;0.206608909;14;low;3
-1.225375855;-0.647884166;14;low;3
-0.489392483;-0.631235873;14;low;3
-0.584170653;0.156574429;14;low;3
0.407671451;2.051599789;14;low;3
1.979769136;4.355979207;14;low;3
2.251315931;4.533955725;14;low;3
1.108447314;2.630578647;14;low;3
1.235950771;2.47900966;14;low;3
1.118305235;2.721568647;14;low;3
0.270328288;1.245193609;14;low;3
-0.125024035;-0.124339184;14;low;3
-0.924945389;-0.263412591;14;low;3
-0.503469878;0.599859041;14;low;3
-0.425197884;-0.031685233;14;low;3
0.024964299;-0.398866125;14;low;3
-0.470582547;-0.275593117;14;low;3
-0.816296052;0.005440751;14;low;3
-0.728004076;-0.449689506;14;low;3
-0.649433958;0.012875202;14;low;3
-0.453559478;0.466514702;14;low;3
-1.196691905;0.256893046;14;low;3
-1.467974486;0.262678328;14;low;3
-0.554797841;-0.240975726;14;low;3
-0.412054191;0.590543764;14;low;3
-0.995900472;0.190648265;14;low;3
-1.268314036;0.203705182;14;low;3
-1.058288038;-0.128617088;14;low;3
-0.922982;-0.364976006;14;low;3
-0.742589732;-0.230997565;14;low;3
-1.175269598;-0.143146255;14;low;3
-1.389405537;-0.27120135;14;low;3
-1.089461119;-0.330879054;14;low;3
-0.220999596;-0.656105301;14;low;3
-0.980263967;-0.780600075;14;low;3
-0.708559203;-0.199295556;14;low;3
-1.343812016;-0.759641482;14;low;3
-0.498068357;0.021776519;14;low;3
-1.063871387;0.085498615;14;low;3
-0.844651898;0.220123843;14;low;3
-0.371236538;-0.557616794;14;low;3
-0.898413484;-0.827551721;14;low;3
-1.178985371;0.088617551;14;low;3
-0.653984879;-0.262282661;14;low;3
-0.075343539;-1.329928743;14;low;3
-0.52452927;-0.140740262;14;low;3
-0.523140952;0.096100948;14;low;3
-0.136687115;-1.027036553;14;low;3
-0.452311654;-1.105569283;14;low;3
-0.791353879;0.495512617;14;low;3
-0.585909579;-0.219765209;14;low;3
-0.076369206;0.290915522;14;low;3
-1.320666198;0.080733028;14;low;3
-0.108228507;-0.13946627;14;low;3
-0.983668877;0.475841908;14;low;3
-0.948439091;-0.211732365;14;low;3
-0.720282239;-0.417282111;14;low;3
-0.48643279;-0.440479527;14;low;3
-0.748805303;-1.160463843;14;low;3
3.179001154;-3.463545788;14;low;3
5.740226536;-3.531388558;14;low;3
5.85092463;0.652135803;14;low;3
5.676100897;0.954544254;14;low;3
4.094395132;-0.593456228;14;low;3
3.335643951;0.979830576;14;low;3
-0.01676213;2.466236071;14;low;3
-0.537502387;0.597718806;14;low;3
-0.759724705;-1.237965721;14;low;3
4.287438011;-4.009510457;14;low;3
4.765632572;-3.790053715;14;low;3
2.424364192;-2.825383282;14;low;3
2.231334739;-3.05519258;14;low;3
3.117173094;-2.264822134;14;low;3
2.180686446;-1.119878086;14;low;3
1.059126818;1.584469989;14;high;3
-0.093896599;0.80774718;14;high;3
1.724440423;3.883786947;14;high;3
2.557715085;4.523431078;14;high;3
2.38189336;3.829639956;14;high;3
0.079698405;0.734779971;5;low;3
0.855624126;0.143993217;5;low;3
0.578922824;0.523285408;5;low;3
-0.496865238;-0.36874762;5;low;3
-1.64752433;0.030175894;5;low;3
-0.306627679;-0.263179229;5;low;3
0.733509627;-0.346570626;5;low;3
0.034935666;-0.238668041;5;low;3
-0.251921865;-0.213411664;5;low;3
-0.441605465;0.248341393;5;low;3
-1.188484979;-0.046883621;5;low;3
-0.629998422;0.386802732;5;low;3
-1.402018836;0.102331223;5;low;3
-0.869646134;0.637844512;5;low;3
-0.672973591;0.612441557;5;low;3
-0.660059672;-0.177721951;5;low;3
-1.048249141;0.19786529;5;low;3
-0.944742172;-0.144773047;5;low;3
-1.048009924;-0.14896823;5;low;3
-0.352486964;0.387878088;5;low;3
-0.565107092;-0.083858165;5;low;3
0.249053941;0.351414847;5;low;3
-1.159188551;0.083322764;5;low;3
-0.636581709;0.280552343;5;low;3
-0.675591791;0.425422217;5;low;3
-0.624611831;-0.479750129;5;low;3
-1.70837744;-0.348748573;5;low;3
-1.225213353;-0.891956498;5;low;3
-1.548670394;-0.004830282;5;low;3
-1.028040994;-0.740650957;5;low;3
-1.367467683;-0.378931278;5;low;3
-0.648087473;0.396804737;5;low;3
-1.168515066;-0.166906099;5;low;3
-1.280292538;0.103426558;5;low;3
-0.818185876;-0.102857938;5;low;3
-0.710319959;-0.222829235;5;low;3
-1.044255179;0.487750651;5;low;3
-0.967131247;0.071941115;5;low;3
-1.197259765;-0.032269293;5;low;3
-0.19630057;1.064161875;5;low;3
0.213603955;0.044792391;5;high;3
-0.787079123;0.10186529;5;high;3
-0.531287485;-1.35547811;5;high;3
-0.336769537;-1.99896575;5;high;3
-0.838169585;-1.43185429;5;high;3
-1.286825632;-0.598128284;5;low;3
-0.528466501;-0.422693103;5;low;3
-1.679441431;-0.829829313;5;low;3
-0.358233826;0.279680568;5;low;3
-0.911419855;-0.059637723;5;low;3
-1.095638625;0.493168951;5;low;3
-0.94799434;-0.03947129;5;low;3
-0.594607885;0.105465892;5;low;3
-1.27510373;0.240693821;5;low;3
-0.66584868;-0.092926529;5;low;3
-0.881188806;-1.196353521;5;low;3
0.158757149;-1.73389163;5;low;3
-0.737387948;-2.559707008;5;low;3
4.296838434;-4.745755036;5;low;3
4.92504247;-5.470842661;5;low;3
3.995371503;-3.373794588;5;low;3
3.505675622;-3.040717633;5;low;3
3.173040377;-1.805738881;5;low;3
2.003099505;-1.446853879;5;low;3
-0.38806153;-0.015544739;5;low;3
-0.898739422;0.331233394;5;low;3
-1.360866626;0.175757546;5;low;3
-0.962391197;-0.481936551;5;low;3
-1.722622995;0.204779828;5;low;3
-0.710044257;-0.191376984;5;low;3
-1.885067627;0.277978549;5;high;3
-1.667675968;-0.532670393;5;high;3
0.103254567;-0.498611916;5;high;3
0.103389403;-2.273126711;5;high;3
-0.421833666;-1.441159008;5;high;3
3.029064795;-2.925824867;10;low;2
2.880297821;-3.160276803;10;low;2
2.514046312;-2.068896711;10;low;2
0.434995435;-0.621046142;10;low;2
-1.00076394;-0.567451726;10;low;2
-0.888107398;0.498183508;10;low;2
-0.349192465;-0.282479377;10;low;2
-0.328189683;-0.094606938;10;low;2
-0.496090822;-0.325499868;10;low;2
-0.323821151;-0.300520672;10;low;2
1.29914518;0.887963631;10;low;2
1.242827152;0.959899774;10;low;2
1.128897905;0.830988702;10;low;2
1.638597727;0.623738365;10;low;2
0.773099468;0.68821857;10;low;2
0.03670458;0.705432497;10;low;2
-0.26294596;-0.14327404;10;low;2
-1.123347105;-0.346959645;10;low;2
-0.859908603;-0.187713031;10;low;2
-1.544472718;-0.645748649;10;low;2
-0.90909003;-0.122022453;10;low;2
-1.680966477;0.417333439;10;low;2
-1.155922828;-0.160168304;10;low;2
-0.41298193;0.314169795;10;low;2
1.782132926;4.027391791;10;low;2
2.071202984;4.232189834;10;low;2
1.280391273;3.373194762;10;low;2
1.739740524;2.604098011;10;low;2
1.326128424;2.97088404;10;low;2
-0.221272103;1.753177777;10;low;2
-0.30038694;-0.159129413;10;low;2
-0.346992216;-0.028957119;10;low;2
-0.757917207;-0.26549474;10;low;2
-0.1942126;-0.186051831;10;low;2
2.021418543;-2.139346796;10;low;2
3.980255951;-4.104803628;10;low;2
2.519079029;-3.745416712;10;low;2
1.419604849;-3.184601071;10;low;2
1.512459459;-2.940240209;10;low;2
1.727990547;-1.854392932;10;low;2
-0.496360771;-0.873233945;10;low;2
-1.250177797;-0.592708648;10;low;2
-1.230504846;-0.241964224;10;low;2
-0.849004068;-1.498240533;10;low;2
-2.064349376;-1.872802018;10;low;2
-1.484829409;-0.745121008;10;low;2
-1.69392017;-0.811890093;10;low;2
-2.04840857;-0.89263035;10;low;2
-1.140958247;-0.805564205;10;low;2
-1.409472163;-0.327479021;10;low;2
-0.848104984;0.208708508;10;low;2
-0.744855397;-0.134644421;10;low;2
-0.815013044;0.025575165;10;low;2
-0.329034823;-1.241097318;10;low;2
-0.828875861;-1.988930939;10;low;2
-0.973614443;-0.81916621;10;low;2
-0.920520797;-1.136894912;10;low;2
-0.674629686;-1.392994575;10;low;2
0.548567159;-0.419623062;10;low;2
0.457762181;0.562927197;10;low;2
0.387729143;0.737165503;10;low;2
-0.326012318;0.38097132;10;low;2
0.074255804;-0.217106192;10;low;2
-0.092923233;-0.062820823;10;low;2
-1.507549641;0.085782045;10;low;2
-1.41466084;-0.186601014;10;low;2
-0.948225179;-0.423284828;10;low;2
-1.898021058;0.257921316;10;low;2
2.968392904;-3.070458459;10;low;2
3.942157463;-3.853140618;10;low;2
2.393765722;-3.414498902;10;low;2
2.026099012;-2.676158015;10;low;2
2.246688321;-2.112875534;10;low;2
1.476257474;-1.77187939;10;low;2
-0.616093457;-0.765409012;10;low;2
-1.358045271;-0.074133312;10;low;2
-1.099588623;0.18221096;10;low;2
-1.294646333;-0.170852144;10;low;2
-1.549414616;-0.105510102;10;low;2
-2.029034842;-0.344806313;10;low;2
-1.724307955;-0.728203914;10;low;2
-1.983670857;-0.79623328;10;low;2
-1.505105996;-0.220604337;10;low;2
-1.477728004;0.072955413;10;low;2
-0.704379878;0.321213126;10;low;2
-0.676875115;0.355290978;10;low;2
-0.563720881;-0.696783211;10;low;2
-0.872033437;-0.114939659;10;low;2
-1.18413354;-0.3766718;10;low;2
-1.432024615;0.012898905;10;low;2
1.59474106;-2.38701025;10;low;2
3.534986106;-4.046335291;10;low;2
3.817854947;-4.090818979;10;low;2
2.190464925;-2.391263571;10;low;2
1.910006112;-2.764344998;10;low;2
1.694457157;-2.647415379;10;low;2
-0.265442185;-0.753232982;10;low;2
0.569510872;2.379234392;10;low;2
3.055376278;4.623197447;10;low;2
2.347060264;3.765682401;10;low;2
0.997036453;2.734128939;10;low;2
1.629056442;2.971636469;10;low;2
0.194091213;2.426078333;10;low;2
0.051311219;1.012856156;10;low;2
0.098895939;0.323687079;10;low;2
-0.958963576;-0.467419692;10;low;2
-0.418083935;0.505327428;10;low;2
-0.865541841;-0.417802024;10;low;2
0.186803574;-0.40747791;10;low;2
-0.758412115;-0.338291507;10;low;2
-0.60949106;0.319004029;10;low;2
-0.534632963;-1.455111092;10;low;2
-0.470874666;-1.340770967;10;low;2
-0.279579769;-1.051194662;10;low;2
-0.860816119;-0.946590666;10;low;2
-0.601535479;-0.97153586;10;low;2
-0.578682167;-0.632288325;10;low;2
-0.780242628;-0.47170243;10;low;2
-1.308128471;0.467222354;10;low;2
-1.267843379;-0.388065894;10;low;2
-1.376098495;0.177069358;10;low;2
-1.884359359;0.211750604;10;low;2
-1.618280264;-0.41481136;10;low;2
-1.086726941;-0.653320446;10;low;2
-0.96975887;0.380096273;10;low;2
-0.959679291;-0.332109922;10;low;2
-1.517450051;-0.038284926;10;low;2
-0.697091989;-0.578269925;10;low;2
-0.573259903;0.426917826;10;low;2
-0.513744514;0.067428247;10;low;2
-0.528041059;0.085458499;10;low;2
-0.799430524;0.478649086;10;low;2
-0.664004145;-0.14018611;10;low;2
-1.155767378;-0.093328574;10;low;2
-0.762500473;0.065259573;10;low;2
-0.863207545;-0.10210336;10;low;2
-0.690789445;-0.156857694;10;low;2
-0.74095158;-0.407771715;10;low;2
-0.843010717;0.168901755;10;low;2
-1.274562425;-0.23541658;10;low;2
-1.182676376;-0.270488655;10;low;2
-1.661687099;-0.619192799;10;low;2
-0.846265373;-0.552644417;10;low;2
-1.094264652;-0.52783051;10;low;2
-1.210073054;-0.104114326;10;low;2
-1.580924478;-0.116527898;10;low;2
-1.082455983;0.283947775;10;low;2
-0.662680789;0.262342011;10;low;2
-0.684508867;0.353656751;10;low;2
-0.427526509;0.437522655;10;low;2
-0.536236633;0.490311636;10;low;2
-0.955706805;-0.082353246;10;low;2
-0.822392261;0.656207866;10;low;2
-0.80145516;0.339833283;10;low;2
-0.720363987;0.570702297;10;low;2
-0.472579606;0.412967854;10;low;2
-1.088355455;0.054281607;10;low;2
-0.605223326;0.669096387;10;low;2
-0.61255106;0.223698419;10;low;2
-0.524148924;-0.477303716;10;low;2
-0.812688315;-0.19702507;10;low;2
-0.497896684;-0.175430719;10;low;2
-0.524427787;-0.201571638;10;low;2
-0.225419432;-0.334717343;10;low;2
-1.18578651;-0.056390947;10;low;2
-1.165252872;-0.196893991;10;low;2
-0.883536036;0.91406368;10;low;2
-0.260427028;0.070922701;10;low;2
-1.576678297;0.690715687;10;low;2
-0.665152703;0.278171548;10;low;2
-0.76787812;0.528070105;10;low;2
-0.801203261;0.034956624;10;low;2
1.907877275;3.139555576;10;low;2
3.193260936;4.643802075;10;low;2
2.157246856;3.474048365;10;low;2
1.977859354;3.699695049;10;high;2
2.095499923;4.4675467;10;high;2
3.417456944;4.420000984;10;high;2
3.267666078;3.617301719;10;high;2
1.827309033;2.11541816;10;high;2
0.227279708;0.945076467;17;low;3
-0.0240385;0.635233981;17;low;3
-0.447369845;0.650991223;17;low;3
-1.089760062;0.204871166;17;low;3
-0.149857189;0.141071971;17;low;3
-1.246518732;-0.554574358;17;low;3
-0.569756154;-0.551729819;17;low;3
-0.523931443;0.461269086;17;low;3
-0.709417321;-0.458301501;17;low;3
-0.389178017;-0.28280295;17;low;3
-1.077394613;-0.214380316;17;low;3
-0.687104109;0.552050037;17;low;3
-1.048803793;-0.041194867;17;low;3
-0.974445818;0.141801431;17;low;3
-1.2025689;0.092010617;17;low;3
-0.684249326;0.047819721;17;low;3
-0.827717534;0.229068063;17;low;3
-0.947792853;0.315469517;17;low;3
-0.864510211;0.007967566;17;low;3
-0.834607166;0.28194518;17;low;3
-0.232260861;0.507119409;17;low;3
-0.022573062;-0.14101844;17;low;3
-0.748169269;0.005103845;17;low;3
-0.192010772;0.294576934;17;low;3
0.063093048;-0.156861853;17;low;3
-0.427726192;-1.142799629;17;low;3
-0.608091716;-0.71283964;17;low;3
-0.691149064;-0.257052533;17;low;3
-0.083263538;-0.962140621;17;low;3
-1.010770103;-1.209160671;17;low;3
-0.429844352;0.460989426;17;low;3
-1.125949877;-0.716151022;17;low;3
-1.292250034;-0.787405297;17;low;3
0.045521681;-0.148295071;17;low;3
2.259252964;3.47171761;17;low;3
2.76962923;4.454733028;17;low;3
1.804136578;3.258847425;17;low;3
1.731369864;2.467421845;17;low;3
1.498901999;2.536680878;17;low;3
0.965170502;2.170588852;17;low;3
-0.792918968;-0.475847427;17;high;3
-1.13854022;0.672775636;17;high;3
-0.406295738;1.157872514;17;high;3
0.774591857;1.270549054;17;high;3
0.45684119;1.610395949;17;high;3
-0.400802981;-1.968694699;10;low;1
-0.493784227;-1.618205401;10;low;1
-0.983833014;-1.359265742;10;low;1
-1.783710997;-0.501124052;10;low;1
-0.773821419;-0.978040688;10;low;1
1.732195486;2.172094072;10;low;1
2.060911858;4.03107124;10;low;1
2.730058536;3.669751679;10;low;1
1.597580305;3.09084885;10;low;1
1.781400526;2.443765626;10;low;1
0.755394442;2.443084384;10;low;1
0.252295884;0.626770951;10;low;1
0.430183165;-0.396541319;10;low;1
-0.55421324;-0.18232162;10;low;1
-0.402834079;-0.326433343;10;low;1
-0.026680889;0.393579196;10;low;1
-0.015080277;0.479408269;10;low;1
-0.369413955;0.250316111;10;low;1
-0.099175446;-0.072310964;10;low;1
-0.719289218;0.194481451;10;low;1
-0.393786555;-0.108218081;10;low;1
3.918466406;2.951588894;10;low;1
3.597901616;4.407573306;10;low;1
3.01748315;3.844157814;10;low;1
4.433389175;5.858385697;10;low;1
2.542112103;4.833972249;10;low;1
1.846304191;3.918723586;10;low;1
1.083962219;2.906004191;10;low;1
0.780189087;2.318612923;10;low;1
-0.38536702;0.405424594;10;low;1
-0.85052869;-0.264972399;10;low;1
-0.849999674;-0.376983445;10;low;1
-0.784491043;0.033064517;10;low;1
-0.653590938;0.302981675;10;low;1
-0.897565007;0.15838127;10;low;1
-0.81665352;0.030506343;10;low;1
-1.032944953;-0.531147748;10;low;1
-1.766953851;-0.58428468;10;low;1
-1.009148895;-0.646444297;10;low;1
-0.903628861;-2.264633055;10;low;1
-0.86472147;-1.377076487;10;high;1
-0.514067104;-1.119875174;10;high;1
4.731233567;-4.496756711;10;high;1
6.347536167;-4.525900501;10;high;1
5.212279111;-3.495650456;10;high;1
-1.476237905;-0.157226276;10;low;4
-1.912039528;-0.039534526;10;low;4
-1.089360857;-0.123296399;10;low;4
-1.333676205;0.030792912;10;low;4
-1.268713495;-0.084489013;10;low;4
-1.253552554;-0.161731923;10;low;4
-0.893354355;0.003711416;10;low;4
-1.236460249;0.043086148;10;low;4
-1.501666105;-0.392623283;10;low;4
-1.798206236;0.319440243;10;low;4
-1.795614334;-0.171159619;10;low;4
-1.286459893;0.414781157;10;low;4
-1.401688033;1.02709415;10;low;4
-1.315784067;0.030863083;10;low;4
-1.659086645;0.621721529;10;low;4
-1.711420183;0.483315401;10;low;4
-2.072142463;0.618146405;10;low;4
-1.696982697;-0.288008784;10;low;4
-0.771818807;0.052254011;10;low;4
-1.542123867;0.305163953;10;low;4
-1.169237264;-0.079350821;10;low;4
-1.735577561;-0.144684849;10;low;4
-1.327207108;0.168311529;10;low;4
-1.020666126;-1.665717327;10;low;4
-0.175359152;-0.428946658;10;low;4
-0.984582783;-0.602211146;10;low;4
0.094487694;-0.339957771;10;low;4
-1.264140184;-0.930020033;10;low;4
-0.245369501;0.002523003;10;low;4
-1.050047969;-0.256598614;10;high;4
-0.817099289;-1.571349308;10;high;4
0.567929415;-1.408955449;10;high;4
1.261948313;-0.807662034;10;high;4
0.785208779;-0.665945155;10;high;4
-0.499191199;-2.519895329;5;low;1
-0.908421202;-2.570004899;5;low;1
-1.250800693;-1.767681339;5;low;1
-0.704553336;-0.46017797;5;low;1
-1.45038768;0.429311189;5;low;1
-0.879100879;0.095405325;5;low;1
-1.512016022;0.073808706;5;low;1
-0.510361235;0.287861897;5;low;1
-0.610891312;0.248254594;5;low;1
-1.074301746;-0.166586346;5;low;1
-1.210560876;0.165669717;5;low;1
-1.008772686;-0.728608368;5;low;1
-1.657396969;-0.3218736;5;low;1
-0.96902304;-0.329723297;5;low;1
-0.921384821;-0.063101593;5;low;1
-0.068298298;-1.09280917;5;low;1
-0.559009087;-0.253959627;5;low;1
-0.537226949;-0.469434397;5;low;1
-0.473003157;-0.575612069;5;low;1
-0.431278925;-0.553939434;5;low;1
-0.524222195;0.344768024;5;low;1
0.991254863;0.335377508;5;low;1
1.066205508;1.035042023;5;low;1
1.104732203;0.62581436;5;low;1
1.067915338;0.576513518;5;low;1
1.29804126;0.930812465;5;low;1
1.030235399;0.11648885;5;low;1
-0.246990999;0.052378416;5;low;1
-0.007323997;0.139356757;5;low;1
-0.224600197;0.088559238;5;low;1
-0.577713942;0.133737957;5;low;1
-1.893015827;-0.07618665;5;low;1
1.438416156;4.54934223;5;low;1
2.513154086;5.757102934;5;low;1
0.685210184;3.908920205;5;low;1
1.459352929;3.56349555;5;low;1
2.039980118;3.261209742;5;low;1
0.885874942;1.547138781;5;low;1
-0.429393067;0.020576631;5;low;1
-0.189649772;-0.097787428;5;low;1
-0.539186416;0.015082456;5;low;1
-1.319257387;0.195864296;5;low;1
-1.105720197;0.454818815;5;low;1
-1.486176192;0.436626951;5;low;1
-1.209031538;0.959476257;5;low;1
-1.434226244;0.463596208;5;low;1
-0.684828724;-0.087376605;5;low;1
-0.865132864;0.072197659;5;low;1
-0.381932399;0.056253846;5;low;1
-0.591782563;-0.128075447;5;low;1
-0.491194357;-0.703632708;5;low;1
-0.810806412;-0.360770187;5;low;1
-0.716426377;-0.685103245;5;low;1
-1.244253949;0.059309899;5;low;1
-1.242978559;-0.024697567;5;low;1
-0.627057404;0.387011088;5;high;1
-0.500508564;-0.548812608;5;high;1
2.688447495;-1.87902239;5;high;1
3.843532265;-3.661727208;5;high;1
3.550445945;-3.068918335;5;high;1
1.299883362;3.259466693;17;low;3
1.529849697;3.483680336;17;low;3
0.192828094;1.933348162;17;low;3
-0.394659677;1.044133443;17;low;3
-1.732619908;0.614398904;17;low;3
-1.344244724;0.448427079;17;low;3
-1.488672121;0.671887549;17;low;3
-1.146732073;0.30125551;17;low;3
-1.015456876;-0.265841554;17;low;3
-0.54585281;-0.863390597;17;low;3
-1.482567031;-2.048715598;17;low;3
-1.22356327;-1.229335061;17;low;3
-0.599140263;-1.051215765;17;low;3
-0.986317308;-0.998172735;17;low;3
-1.583218259;-1.190195415;17;low;3
-1.648898154;0.078512242;17;low;3
-0.410305894;0.140327334;17;low;3
-0.977111197;-0.132533973;17;low;3
-0.530321463;-1.123764499;17;low;3
-0.525585847;-0.412050557;17;low;3
-0.689928694;-0.508711416;17;low;3
-0.729702587;0.134775422;17;low;3
-0.815062318;-0.018351094;17;low;3
-1.019965763;0.046833927;17;low;3
-0.666594079;0.443588725;17;low;3
-1.079922475;0.192765543;17;low;3
-1.296992708;0.471049542;17;low;3
-1.258046906;-0.279644535;17;low;3
-0.334300719;0.130181232;17;low;3
-0.33208888;-0.475772336;17;low;3
1.353624093;-1.82392844;17;low;3
3.869747078;-3.038756611;17;low;3
5.246424915;-3.557995919;17;low;3
4.542689385;0.448285609;17;low;3
6.120274561;1.742094195;17;low;3
5.334251168;2.1106979;17;low;3
2.918648813;1.685142609;17;low;3
1.928378672;2.518489619;17;low;3
1.102159816;1.835433196;17;low;3
-0.783349644;-1.083925575;17;low;3
-1.059793663;-3.517082993;17;low;3
-0.831916659;-2.300206777;17;low;3
-0.50077185;-1.303400333;17;low;3
-0.348524034;-0.893264304;17;low;3
-0.224611364;-1.338561084;17;low;3
0.058778109;-0.774777441;17;low;3
-0.930998316;0.670170545;17;low;3
-0.585137421;0.078236401;17;low;3
-0.239987555;-0.350907738;17;low;3
-0.955993233;0.020353981;17;low;3
-0.741410723;0.040213555;17;low;3
-1.214381425;-0.159885137;17;low;3
-0.427431403;-0.172049554;17;low;3
-1.182317941;-0.622022752;17;low;3
-1.175732404;-0.623039308;17;low;3
-0.975866652;0.663122556;17;high;3
-0.144696962;-0.551650449;17;high;3
1.364264458;2.837293922;17;high;3
3.327064407;4.690417959;17;high;3
2.147718384;4.020259531;17;high;3
-0.118826116;-0.186786766;3;low;4
-0.59395044;-0.297758749;3;low;4
-0.134127402;-0.475564537;3;low;4
-0.87203798;-0.218823886;3;low;4
-0.903489815;-0.475645642;3;low;4
-1.560169919;-0.282328262;3;low;4
-1.518752177;-0.113186147;3;low;4
-1.971512333;-0.15036999;3;low;4
-1.109774809;-0.584367033;3;low;4
-1.293086529;0.218619908;3;low;4
-1.306151436;-0.338843045;3;low;4
-1.643187177;0.01727846;3;low;4
-1.376790821;-0.515563923;3;low;4
-1.699988264;0.100126481;3;low;4
-1.415771813;0.246504302;3;low;4
-0.945840646;-0.015117084;3;low;4
-0.777198777;0.29071874;3;low;4
-0.435860914;-0.068112127;3;low;4
0.085907105;0.439063618;3;low;4
-0.336957606;-0.126468985;3;low;4
-0.481958423;0.075860706;3;low;4
1.753296301;3.58895279;3;high;4
3.595984616;4.827949918;3;high;4
2.044890136;1.997356766;3;high;4
2.578952159;1.531496083;3;high;4
1.573001172;1.623944478;3;high;4
-0.102315649;-0.439071299;2;low;4
-0.692564877;-0.156514999;2;low;4
-0.902706753;-0.423691031;2;low;4
-0.066197912;0.714223519;2;low;4
0.022695867;0.813148711;2;low;4
0.143285198;-0.016286613;2;low;4
0.236426157;-0.068143672;2;low;4
3.513582975;-2.311433177;2;low;4
4.195579411;-3.381237586;2;low;4
3.233033657;-2.904696537;2;low;4
2.732888682;-2.430528316;2;low;4
2.682265984;-1.762360069;2;low;4
1.679896313;-1.387334666;2;low;4
-0.577877436;-0.268205002;2;low;4
0.079433564;0.327468592;2;low;4
-0.336682264;0.589925797;2;low;4
-1.267186374;0.188584529;2;low;4
-0.671310358;-0.117179826;2;low;4
-0.946267425;0.68019815;2;low;4
-1.913916698;0.453874202;2;low;4
-1.294607415;0.582415284;2;low;4
-1.460478399;-0.085706029;2;low;4
-0.419619889;1.218233196;2;low;4
-0.786921272;-0.414711646;2;low;4
-0.310208037;0.967310836;2;low;4
0.187636292;-1.010794522;2;low;4
-0.584288471;-0.24999538;2;low;4
-0.491160284;-0.007491791;2;low;4
0.324952083;0.089571027;2;low;4
0.928687724;-1.002906727;2;low;4
1.017481447;-0.58038429;2;low;4
0.133408877;-0.30755834;2;low;4
0.01680769;-0.255936434;2;low;4
-0.134373034;-0.545461744;2;low;4
0.270371082;0.072472454;2;low;4
-0.623359495;0.475301994;2;low;4
-0.967688358;0.019467728;2;low;4
-0.695843011;0.031191019;2;low;4
1.096054636;2.501840562;2;low;4
2.324324458;4.923904743;2;low;4
3.42377904;4.098871196;2;low;4
1.297262503;2.86575956;2;low;4
1.345917231;3.057325462;2;low;4
1.626531342;3.381836235;2;low;4
1.166913508;1.747249587;2;low;4
-0.9460629;1.018396591;2;low;4
-0.545197192;0.495839119;2;low;4
-0.955248243;0.624948814;2;low;4
-0.314530717;0.373156109;2;low;4
-0.526172023;0.079548474;2;high;4
-1.052318583;-0.105584265;2;high;4
-0.736989657;-1.552186033;2;high;4
-0.880963603;-1.689361225;2;high;4
-0.796780018;-1.488336493;2;high;4
1.746634788;3.101543367;20;low;4
1.927584349;3.790194364;20;low;4
1.505901257;2.693538967;20;low;4
0.404652808;0.595133161;20;low;4
0.015509903;0.301176616;20;low;4
-0.631977607;0.300291471;20;low;4
-0.723265922;-0.909069307;20;low;4
-0.504795823;-0.264545765;20;low;4
-1.180662845;-0.076835122;20;low;4
-1.35190573;-0.653231344;20;low;4
-0.959214128;-0.219119769;20;low;4
-0.422252726;0.061623276;20;low;4
-0.545472737;0.195320576;20;low;4
-0.028443635;0.50770223;20;low;4
-0.11829928;0.500045168;20;low;4
-0.131708581;0.114987274;20;low;4
-0.069301619;-0.047887526;20;low;4
-0.046904971;0.203973446;20;low;4
-0.350650476;-0.02878349;20;low;4
-0.111551953;0.520920816;20;low;4
-0.681828208;0.351187296;20;low;4
-0.199341629;0.103389652;20;low;4
0.157642607;0.807224058;20;low;4
-0.004549024;-0.068308988;20;low;4
-1.33214263;-0.157865659;20;low;4
-0.757462538;-0.368805908;20;low;4
