a1;a2;a3;a4;failure
3.879103532;3.964695492;3.143914088;3.180814906;1
3.655063229;3.986297557;3.196755458;3.219021671;1
3.781171977;4.359644094;3.22556977;3.552846178;1
3.417955827;4.160812195;3.19300126;3.187558875;1
3.640837555;4.192723828;3.165088303;3.559440421;1
3.469189386;4.370871025;3.204879029;4.034059747;1
3.432472245;3.766848438;3.019313042;3.33686026;1
3.166614223;3.534094951;2.68324188;2.83939004;1
3.695103096;4.378857564;3.072833812;3.462704603;1
3.675139352;3.930939585;3.116133552;3.070991738;1
3.321740438;4.020503256;3.1443516;3.508934865;1
3.622048995;4.178135608;3.181454242;3.233137811;1
3.944260527;4.16945262;3.328704009;3.219247984;1
3.592365598;3.94270174;3.366140863;3.308461296;1
3.44797652;3.693199901;3.17772685;3.175989797;1
3.638644355;3.853504619;3.268063938;3.335725571;1
3.603511481;3.957175727;3.166266276;2.993206929;1
3.753420798;3.464615012;2.991305214;2.965486197;1
3.338041282;3.504607895;3.037171834;2.853177059;1
3.727757466;4.318174962;3.539894769;3.503499114;1
3.597203201;4.037261834;3.216991734;3.272934036;1
4.021271025;4.223951098;3.402539374;3.4618175;1
3.939293339;4.291890892;3.391423395;4.20231237;1
3.690585111;3.743780453;3.173300002;3.367083399;1
3.431511969;3.95246778;3.291188344;3.147637333;1
4.087284581;4.122869547;3.221566403;3.391849135;1
3.92739826;4.147926523;3.400564454;3.986988182;1
3.446370157;3.865120182;3.269408922;3.539632467;1
3.810545263;4.374977743;3.377526732;3.570480116;1
3.888330279;4.082594134;3.361763242;3.524719649;1
3.811042551;4.345533189;3.242043976;3.376079371;1
3.51696491;3.56768815;2.911813784;3.089490756;1
3.45068979;3.79756961;2.989053235;3.395494798;1
3.404523466;3.92677406;3.107915309;3.005023674;1
3.544364325;3.956058487;3.070554616;3.271777311;1
3.657365253;4.236905434;3.404159422;3.798259174;1
3.338379969;3.437306246;3.019590176;3.200945716;1
3.250648713;3.64479474;2.835291329;3.023907532;1
3.609339456;3.946912982;3.073526922;3.273279823;1
3.72370058;4.746555733;3.515544076;3.774347575;1
3.03107702;3.471052805;2.728320228;2.99749401;1
3.804931337;4.188385004;3.178627566;3.432283638;1
3.801502174;3.891708201;3.228997916;3.311360664;1
3.665937536;3.846529556;3.166757558;3.463315448;1
3.587810532;4.105751691;3.2235042;3.939958641;1
3.307392405;3.472235838;2.889545335;2.934485371;1
3.568112847;3.911068619;2.934538003;3.24539198;1
3.759289131;3.902447123;3.315612651;3.423695659;1
3.472727205;4.003378383;3.150821226;3.269386774;1
3.700553746;4.054708813;3.209189346;3.651869341;1
3.37162167;3.921044006;3.107788147;3.020654524;1
3.443880911;4.399867063;3.32568998;3.352498746;1
4.223232009;4.291137083;3.624836084;3.839356517;1
3.433054307;3.639110893;3.094039067;3.203953967;1
3.774054457;4.259312836;3.245955319;3.246397791;1
3.931117845;4.181704571;3.279068498;3.405994274;1
3.733508478;3.740562439;2.841433521;3.01641202;1
3.29682571;3.628404215;2.882453129;2.932722686;1
3.953327138;4.619657353;3.518994757;3.647506832;1
3.216732353;4.135039042;3.053480897;3.36803035;1
3.82016953;4.08089893;3.189356087;3.449009675;1
4.135412452;4.33252032;3.489868273;4.043851313;1
3.698059539;3.369382876;2.893699427;2.816225526;1
3.403825441;3.616442524;2.919748574;2.805829716;1
3.530502148;3.817015833;3.273049137;3.491296404;1
3.262600217;3.822346096;2.884094854;2.870638974;1
3.435155122;3.730968746;3.004880326;3.317571568;1
3.653680623;3.837188953;3.241671458;3.303854666;1
3.249298584;3.647721433;3.07081742;2.991481658;1
4.008712858;4.117704259;3.480743774;3.583387617;1
3.97418857;4.456678449;3.429687762;3.855186261;1
3.691550661;3.900550436;3.054457908;3.128775628;1
3.367363966;4.022196358;3.047247574;3.161382967;1
3.5498;4.034696117;3.097512394;3.371809087;1
3.403274371;3.323100328;2.741435405;3.351680127;1
3.612057258;4.520432337;3.566113037;3.809225483;1
3.497860324;4.263402095;3.341774661;3.455339954;1
3.452845515;4.325310209;3.198995444;3.724178872;1
3.7523235;3.872308051;3.140162279;3.908137051;1
3.869204515;4.210393983;3.249183886;3.557565871;1
3.868374438;3.970484769;3.293296412;3.308462091;1
3.80471177;4.049288609;2.935947465;3.429638;1
3.739096263;4.5311976;3.524389334;3.760230862;1
3.421461467;3.991279434;3.044847349;3.446699967;1
4.093425102;4.107792208;3.221094256;3.475897632;1
3.292388019;3.627669262;3.034245773;3.062817965;1
3.70991507;4.051792817;3.216809078;3.259936938;1
3.934563136;4.077101061;3.382777216;3.956670804;1
3.379640514;3.46948362;2.954363964;3.052737405;1
3.299427115;3.467533523;2.718986882;2.80156431;1
3.53883076;3.836448428;3.057204204;3.186153145;1
3.346313702;3.933750966;3.021397567;2.960036657;1
3.645462857;3.769895077;3.170540685;3.283767962;1
3.504958989;4.192061339;3.171942499;3.187949175;1
3.701894619;3.737135374;2.939004722;2.775684013;1
3.987447445;4.084614262;3.557037012;3.887273855;1
3.60883642;3.51909154;2.968271018;3.187062006;1
3.432048586;3.688183786;3.013397721;3.182907368;1
3.511674769;4.034195002;3.188526628;3.306383428;1
3.601368998;3.890686113;3.008156605;3.300390584;1
3.325923932;3.795436599;3.082434312;3.174338124;1
3.837223044;4.18133994;3.349224025;3.533524937;1
3.75268736;3.999193852;3.274570931;3.229800331;1
4.003561537;4.342056012;3.599886632;3.236553157;1
3.757723009;4.034536804;3.33543515;4.071579749;1
3.420759112;3.800276274;3.177355481;3.267562057;1
3.81533131;4.21150193;3.415917648;3.333815913;1
3.732767014;3.892109431;2.980164577;3.084313664;1
3.77080012;4.319910731;3.243722988;3.468791166;1
3.604788552;3.704828936;2.846185489;3.134676698;1
3.701258479;4.019788381;3.199945757;3.080593455;1
3.821783909;4.281456325;3.061033655;3.354511614;1
4.13500201;4.122482961;3.379900969;3.901874885;1
3.412987952;3.828590387;3.112207208;3.452047298;1
3.388070328;3.812533058;3.035810106;3.525428875;1
3.397750242;3.805768141;2.954042387;3.437672617;1
3.654078575;4.693836858;3.566866173;3.812154617;1
3.664090968;3.918928288;3.019371996;3.604497199;1
3.588716219;3.838763494;3.095247962;3.489355488;1
3.723688383;4.287547138;3.340422666;3.289121312;1
3.544448825;3.607694234;2.872667187;2.74986128;1
3.823839216;3.992106853;3.259138026;3.792001568;1
3.387109631;3.270004696;2.766450413;2.969012327;1
3.291883359;3.465755413;2.825487949;3.346944459;1
3.561449352;3.70221741;3.044434656;3.500178457;1
3.63714628;3.776766282;2.960057438;3.259713614;1
3.899147796;4.257505287;3.320830396;3.596691882;1
3.741487918;4.242894397;3.467474838;3.80749997;1
3.938346043;4.227683578;3.55146818;3.871279085;1
4.271871292;4.519796408;3.518659062;3.725347973;1
3.818734223;3.956843621;3.354424444;3.959392459;1
3.844699271;4.259047417;3.473190967;3.469401919;1
3.776694238;3.967379159;3.090673717;3.295397379;1
3.917744231;3.772343077;2.998514528;3.375543175;1
3.815273678;3.95763957;3.183367108;3.515319419;1
3.584949367;4.161571683;3.406154059;3.995451362;1
4.083365774;4.231572233;3.549411074;3.748043537;1
3.737401924;4.182523957;3.568670877;3.878543634;1
4.516200613;4.338870218;3.62087336;4.389188555;1
4.532152969;4.611697976;3.805203362;4.021760803;1
3.749254537;3.841938289;3.175660585;3.315900801;1
4.526075669;4.314845414;3.426007746;3.639000162;1
3.434021019;3.841628864;3.238678877;3.384327243;1
3.777357017;4.030706971;3.56474724;3.620976133;1
3.866474022;4.032486097;3.259186189;3.278659158;1
3.622743701;3.686339899;3.148310159;2.995266375;1
3.751643365;3.894469244;3.26051663;3.640657949;1
3.858990782;3.677895544;3.368074239;3.789233334;1
3.772495531;3.830178298;3.224570202;3.177202565;1
3.470216222;3.865860256;3.30272555;3.54844505;1
4.070485853;3.936405267;3.300171283;3.404979203;1
3.663519384;3.585591872;3.083781126;3.424596168;1
3.963437377;4.078998357;3.753982628;3.57083755;1
4.094637917;4.202859544;3.531843097;3.796654371;1
3.76304634;4.018040911;3.507709815;3.74661754;1
4.291728771;4.258644322;3.875701146;4.325063375;1
3.77782973;3.845835568;3.424711085;3.691007896;1
3.550230127;3.849126641;3.221112198;3.629407683;1
3.998710146;4.080528409;3.592638991;3.586593352;1
4.140853568;3.851982239;3.232245658;3.182843412;1
3.83798149;4.014459851;3.572978466;3.939903797;1
4.155672577;4.038872777;3.692264077;3.577563473;1
4.507834096;4.096682307;3.687733123;3.807645265;1
4.439885588;4.079383475;3.538753374;3.589887509;1
3.682974656;4.023021984;3.423420952;3.822562075;1
4.101858651;3.951631761;3.476911187;3.697811181;1
4.055826895;4.019501052;3.430638793;3.595836217;1
3.678554403;3.947412191;3.256140321;3.46949647;1
3.360031259;3.502685116;2.993042939;3.295838199;1
3.754655674;3.818720231;3.319166386;3.575999944;1
3.823780707;3.747012432;3.042654771;3.071301422;1
4.261089671;4.108129602;3.429695407;3.626930447;1
4.095742222;4.029688106;3.514555201;4.119890836;1
4.066029737;3.647581235;3.292750161;3.552105176;1
3.639310481;3.839366565;3.277635773;3.377914586;1
3.802231535;3.957486565;3.189820462;3.583775595;1
3.929465516;4.010718381;3.254995869;3.448032879;1
3.491145832;3.76473481;3.17867229;3.606888173;1
4.080257649;4.338127095;3.890915005;4.014896265;1
3.682111314;3.849973006;3.357506678;3.48906002;1
4.002337444;3.89915941;3.624063133;3.231138711;1
4.232865237;4.016376293;3.503581118;4.027799206;1
3.92160311;3.907324988;3.524610434;3.552144943;1
3.382864378;3.59841803;2.996260779;3.089074815;1
4.191829094;4.281628766;3.649362723;3.659473044;1
3.654431993;3.997472251;3.259155961;3.584590937;1
3.783851375;4.184178298;3.620181643;3.770155043;1
3.755599421;4.094195045;3.492418183;3.358167028;1
4.292083817;4.218446051;3.437541493;3.805083781;1
4.132839326;4.307530389;3.793134941;4.098012329;1
3.906133405;3.61004074;3.32413477;3.606030395;1
3.847487795;4.051442393;3.644816679;4.028956692;1
3.867955874;4.053610034;3.52928826;3.268884177;1
4.014729146;3.736164045;3.302171625;3.412265481;1
3.842914764;3.662686324;3.072145766;3.136440069;1
4.253947693;4.324981608;3.769160365;3.900122243;1
3.35405972;3.363285171;2.953813384;3.156588358;1
3.86494642;3.806718543;3.183804977;3.181706486;1
3.690865967;4.155300879;3.591221341;4.166563;1
3.922977548;4.03901313;3.473057207;4.29871041;1
3.47152753;3.602935731;3.157110957;3.258808551;1
3.7472594;3.918819714;3.369784603;3.37150472;1
3.708826327;3.866469598;3.23579952;3.293428814;1
3.359232322;3.45526629;3.166614551;3.440530369;1
4.017912755;3.9788243;3.741182142;3.673861019;1
3.388320049;3.68006785;3.183671403;3.36931701;1
4.582092828;4.607028239;3.90666463;4.118592454;1
4.142035701;4.447029789;3.66908387;4.051243215;1
4.403332386;4.498737628;3.687198363;4.007356431;1
3.907843342;4.29684413;3.608772249;3.666352125;1
4.874223273;4.405580005;3.727563054;3.532303896;1
3.57097436;3.943552449;3.475592838;3.510696947;1
3.877279335;3.871981467;3.397429312;3.624440995;1
3.720687818;3.97028168;3.347868438;3.351349384;1
3.478562448;3.679240243;3.064203494;3.526309269;1
3.917046613;3.809252558;3.337960338;3.94620739;1
3.872001189;3.6344543;3.150895843;3.52699472;1
4.070366354;4.339232218;3.633021009;4.042614467;1
3.458189557;3.709281;3.158845689;3.58065851;1
3.769825815;4.249097138;3.308690147;3.549077949;1
3.67384392;3.860070201;3.475036786;3.486115554;1
4.000352665;4.075713382;3.448049924;3.585667582;1
4.070960133;4.026831099;3.153323083;3.229097212;1
4.099459475;4.214744566;3.658742646;3.484943919;1
4.214694395;4.039511442;3.510800184;4.464044572;1
3.612808586;3.597198782;3.265279095;3.463987064;1
3.673511764;3.665446214;3.238300792;3.150809208;1
4.161081099;4.131077163;3.338022726;3.572699988;1
3.737106477;4.148160464;3.537814174;3.683992033;1
4.03940107;4.156032928;3.844305574;4.113038945;1
3.965116217;4.070699884;3.615326865;3.497157789;1
4.05159787;3.771451174;3.404470876;3.539152433;1
4.671996667;4.398592471;3.995099699;3.883713117;1
4.222060966;3.902397664;3.42318949;4.054559326;1
4.107160449;4.045789478;3.721815362;3.864043709;1
4.034629343;4.385923635;3.762744352;3.907240478;1
3.966454718;3.952889414;3.337114609;3.666722593;1
3.718391574;3.404641875;3.086872574;3.556441083;1
4.167927928;4.380499795;3.644656942;4.193403718;1
3.699003623;3.742067334;3.121756783;3.387017246;1
3.814771583;4.010670209;3.214901484;3.405547383;1
4.151133886;4.30154434;3.65514856;4.238195147;1
3.976677521;4.005987332;3.325900181;3.676106809;1
3.795481058;3.896927906;3.310775979;3.321534194;1
3.97554666;4.342973545;3.544477652;3.61210486;1
3.861678881;4.015475729;3.388211149;3.629468201;1
3.576238851;3.631850551;3.357687124;3.97698622;1
3.948211167;3.931344765;3.309430078;3.725340205;1
3.751793952;3.713424366;3.369335658;3.645483454;1
4.039875387;3.646538694;3.426756651;3.752757236;1
4.627965521;4.116867469;4.16862599;4.169492649;1
4.456499052;3.731614819;3.59195817;3.923506536;1
4.774274351;4.148488337;3.929139526;4.14053876;1
3.985020397;4.209914514;3.902067624;3.882709034;1
4.008873321;4.111760407;3.571612732;3.971374645;1
4.155678251;4.017580845;3.519056144;4.061492402;1
4.146241367;4.144760576;3.915104524;4.195185386;1
4.449683788;4.252445098;3.448130684;3.997058162;1
4.345394837;4.071011188;3.91472448;4.158044193;1
4.558813126;4.23869532;3.799222607;4.639284052;1
4.320792974;3.966262579;3.649807109;4.268911246;1
3.734450935;3.807091892;3.216601668;3.407875505;1
4.40724377;4.281500129;3.976241283;3.876828863;1
3.97628305;3.88568138;3.391945256;3.641098042;1
3.748737741;3.52662998;3.226013062;3.65474787;1
4.014128116;3.935388824;3.572094807;3.866734214;1
3.969665916;3.799161282;3.620281959;4.242005587;1
4.234444554;4.13771434;3.947679115;4.343793832;1
3.959002364;3.938847155;3.698748353;4.180214139;1
4.431367051;4.291694964;3.821795667;4.649714742;1
4.057838545;4.114674515;3.623108222;3.89267288;1
4.062320535;3.8059011;3.56542044;3.822508116;1
3.866532866;3.89480336;3.35246772;3.89128607;1
3.696763258;3.608466862;3.402869974;3.976033382;1
3.902880735;3.896601738;3.392708681;3.433469641;1
3.961399499;4.000984574;3.52748877;4.174287251;1
4.846616898;4.652182424;4.455720642;4.814438199;1
4.225419479;4.203202076;3.689506191;4.209926907;1
4.236221095;4.223984902;3.790285721;4.294594923;1
4.145248474;4.030083827;3.624225724;3.667508104;1
4.688876174;4.306726691;3.88985078;4.025471203;1
4.394352592;3.967978822;3.511702958;3.768130172;1
4.407485895;4.057397449;3.690700667;4.017968457;1
4.120331481;4.070024269;3.57813493;3.817919645;1
4.105684185;4.041459743;3.808187353;3.900806036;1
4.431240764;4.00377658;3.503327327;4.186031884;1
4.437036004;4.252427616;3.786730038;4.612455545;1
3.850408093;3.945316428;3.504907499;3.738210542;1
4.154504888;4.150648528;3.725052509;4.100781023;1
4.137457351;3.981470851;3.617216758;4.18482427;1
4.03237793;3.816717259;3.63772185;4.270774735;1
4.139212189;4.094555247;3.821379574;3.944384633;1
4.013521525;4.121943767;3.556091772;3.942755173;1
4.559585398;4.311032503;4.066531006;4.567835473;1
3.982068313;3.674749618;3.227232581;3.77939447;1
4.429674375;4.109640562;3.8156102;4.180861003;1
4.182281529;4.304552043;3.809727418;4.03287361;1
4.51475314;4.257315745;3.843736038;4.528431873;1
4.214603592;3.85389818;3.515842251;4.090880723;1
4.044490702;3.883871894;3.739157345;3.767450107;1
4.281604584;4.006510749;3.519813714;4.047944503;1
4.341691533;3.966295953;3.934347318;4.182042019;1
4.772602522;4.138620297;4.201436339;4.266209644;1
4.070769386;3.751743116;3.32018238;3.684172839;1
4.106839583;3.960029456;3.464346738;3.788055231;1
3.737575934;3.863531745;3.615071306;4.046303514;1
4.226193547;4.190564427;3.632307618;4.046852448;1
4.206195342;3.658849314;3.349804001;3.783527241;1
4.218191023;4.251205433;3.792199343;4.340345481;1
4.206270468;4.002338642;3.606923696;4.103027419;1
4.130032978;4.056365223;3.869402732;4.407673447;1
4.358139057;3.855752294;3.577063515;4.170341261;1
4.308982793;3.84100505;3.76404019;4.422313848;1
4.513860022;4.374516675;3.88963534;4.184783791;1
4.414158101;4.224802712;3.742757163;4.067724986;1
3.940502443;4.004088957;3.634808134;4.107067322;1
3.849144576;3.844830581;3.797487666;4.252485754;1
3.884178335;3.68170692;3.193525474;3.428262585;1
4.012067418;3.722012985;3.480519145;3.888914239;1
4.823338915;4.385577293;4.329665454;4.315820825;1
4.375462516;3.992502913;3.714668855;4.222447328;1
4.319943619;4.246502655;3.720371045;4.185136491;1
3.798834433;3.89567158;3.45874036;3.882239631;1
4.477035194;4.331089866;3.869975305;4.188407875;1
3.937422916;3.942655404;3.46664788;4.161055103;1
4.195377394;4.177372253;3.809193266;4.217208269;1
4.455647347;4.177630603;3.408950153;3.954319734;1
3.952006994;3.894472572;3.783503409;3.957705206;1
4.87078884;4.225774047;3.55714678;4.380522333;1
3.965971547;3.78983533;3.52369531;3.921192513;1
4.142181689;4.02901511;3.642442334;3.591903431;1
4.233666365;3.878747291;3.694182079;3.823771125;1
4.332549796;4.073248149;3.678787717;4.132762156;1
3.945598561;3.766817526;3.534821575;4.447610118;1
3.90077561;3.629446667;3.463413496;3.778408836;1
4.279380274;3.922532095;3.546979598;4.21324117;1
4.497202206;4.394240794;4.041742485;4.285688454;1
4.545681672;4.149488203;3.492974111;4.115728092;1
4.215548133;4.287242088;3.846306623;4.337798796;1
4.459758314;4.181425319;3.92954418;4.305377209;1
4.329997734;4.202432461;3.667209965;4.147075119;1
4.230443101;4.194733263;3.781340236;4.232992525;1
4.275842562;4.090435135;3.704288056;3.965935399;1
4.062264718;3.651230176;3.255900317;3.676621199;1
5.036105232;4.766094362;4.230750184;4.757360326;1
4.522658582;4.17957237;3.830874841;4.482783585;1
4.326812541;4.087327064;3.724561542;4.107145762;1
4.249862294;4.402053609;3.764225131;4.301830071;1
4.692456703;4.532832397;4.088486661;4.870868507;1
4.252302862;4.089033456;3.733949624;4.328272491;1
4.29110528;4.131807102;3.802190285;3.949261387;1
4.72541459;4.487885722;4.048141446;4.913708651;1
4.626137906;4.084585168;3.938844429;4.260314686;1
4.604928821;4.004722506;3.895512312;4.409127304;1
4.326099816;3.978979094;3.611626655;4.1158893;1
4.541785473;4.135038403;3.737558097;4.16272532;1
4.158851507;4.110117995;3.539275594;4.070886805;1
4.099071715;3.954283703;3.454685073;4.067637352;1
4.248301412;3.976598636;3.677377129;4.137144739;1
4.549375532;4.232297791;3.827026642;4.181429395;1
4.568771783;4.184159762;3.594131381;4.602610947;1
5.078709393;4.422202438;4.061031415;4.821195217;1
4.714818967;4.031035418;3.696227409;4.277683611;1
4.601311522;3.876887882;3.571154948;4.114229629;1
4.482131518;4.307062547;3.882816949;3.902690209;1
4.490743544;4.037143434;3.686067844;4.246400787;1
4.293993096;4.151289928;3.848017342;4.277703106;1
3.883279274;3.958512579;3.611179284;3.932882086;1
4.412150155;4.040138464;3.750945746;4.148415275;1
4.599328902;4.477129818;4.27412708;4.611539478;1
4.614421535;4.195310096;3.799034353;4.571796;1
4.440117802;4.098520047;3.567620035;3.990485427;1
4.526011025;4.057052733;3.541290763;4.012220965;1
4.255110344;4.034846081;3.648059858;4.191430109;1
4.384955913;4.057533333;3.665994466;3.966088241;1
4.63107747;4.200414042;3.633032067;4.338202273;1
4.29501772;3.926260213;3.441576641;3.745322526;1
4.410036001;4.052812426;3.769584092;4.25600135;1
4.499407223;4.362823475;4.014262772;4.753716883;1
4.728134204;4.492172279;3.950419463;4.79925219;1
4.559408562;4.172647444;3.792251489;4.604717795;1
4.47627622;4.348795205;3.889154541;4.101645528;1
4.482199912;4.333097483;3.836020386;4.369734415;1
4.741668197;4.375456742;3.949023713;4.405236464;1
3.921072355;4.005684969;3.453693609;3.777465878;1
4.373490468;4.077131747;3.68384076;4.021364422;1
4.081323659;3.951848904;3.583727481;4.249549618;1
4.468307833;4.12178626;3.885640316;4.44944498;1
4.565268584;4.234006596;3.880929631;4.47295012;1
4.505221617;4.370984854;3.888602719;4.521903681;1
4.69145611;4.451577749;4.093488722;4.111596323;1
4.439238247;4.438766611;4.027001604;4.763485458;1
4.552042078;4.06555604;3.934446226;4.868110815;1
4.657272462;4.114779619;3.881772682;4.327679582;1
4.687772311;4.475535589;3.982608436;4.854221456;1
4.385201859;3.959183179;3.861554371;4.260842161;1
4.981004203;4.551646214;3.862490259;4.751105992;1
4.680040168;4.317836692;3.671844176;4.083967529;1
4.142615528;4.178265347;3.694379369;4.233392433;1
4.30540666;4.04100049;3.637718486;4.133964029;1
4.87206947;4.582981804;3.995895852;4.200219354;1
4.949382414;4.15257044;3.861692515;4.647795402;1
4.536424136;3.945643594;3.752045263;3.983649953;1
4.780361474;4.152686991;3.901124867;4.614160768;1
4.519055203;3.972311003;3.860604022;4.252571124;1
4.650915075;4.042702625;3.767245441;4.329666016;1
4.671154075;4.219106058;3.856027933;4.356643172;1
4.24800596;4.308766279;3.864815491;4.537328294;1
4.183618769;4.214524023;3.68391497;4.222907929;1
4.243058943;4.179547534;3.701833953;4.355354386;1
4.391475897;4.230723788;3.768392723;4.099933013;1
4.65512378;4.23617707;3.989705802;4.617545119;1
4.500844691;4.043762947;3.74476521;4.069678293;1
5.115908904;4.607706416;3.923130913;4.896939547;1
4.48857092;3.784238728;3.547002065;4.004108394;1
4.194859143;4.139166854;3.435076527;3.972985124;1
4.540138478;4.482378458;3.956699587;4.368286008;1
4.571318018;4.176476261;3.925319114;4.228497644;1
4.617361694;4.298178825;3.942781087;4.498030035;1
4.212221933;4.022194073;3.768913656;3.878477578;1
4.459948946;4.033905487;3.839931009;4.362519567;1
4.353318659;3.846989896;3.629004586;4.196703798;1
4.604202201;4.22658002;3.775980628;4.315946676;1
4.636198732;4.241694746;3.795973771;4.309423015;1
4.472730658;4.451966634;4.072933144;4.541988686;1
4.090038742;4.078388497;3.701024999;4.267983572;1
4.598671719;4.490616013;3.85774153;4.499963113;1
4.504583225;4.057740432;3.475811493;4.134331547;1
4.511907945;4.420047651;3.950264058;4.28084538;1
4.877159555;4.586516181;4.009675906;4.987154022;1
5.094242359;4.568298975;4.25675319;4.909316527;1
4.263830329;4.264519262;3.713305759;4.154174886;1
4.76714635;4.347995622;4.022099064;4.715271013;1
4.277543416;4.062084477;3.814653786;4.251629972;1
5.164052232;4.690457431;4.233039466;5.428244093;1
4.894658376;4.353706484;4.136146872;4.488741928;1
4.76067347;4.298849305;3.962285917;4.726542328;1
4.790832415;4.408044278;3.788063918;4.539154381;1
4.469323349;4.344262921;3.998991169;4.155332844;1
4.357899227;4.247509167;3.841873565;4.432244662;1
4.758602716;4.267090354;3.885348961;4.622711026;1
4.486773696;4.028233777;3.586395963;4.173515471;1
4.506190232;4.298212563;3.649134018;4.339055987;1
4.655555884;4.135929692;3.870194303;4.547748419;1
4.998269998;4.485865983;3.954163032;4.740328653;1
5.20659731;4.608097023;3.857294408;4.600034166;1
4.329536385;4.209012291;3.748387736;4.270063208;1
5.009173604;4.639198257;3.970283134;4.419753833;1
4.740859876;4.664947613;4.16946308;4.759041747;1
4.532024733;4.287807888;3.982354356;4.832558681;1
4.427466041;3.742068172;3.624056065;3.974070684;1
4.82781377;4.273427521;4.003413851;4.751819448;1
4.860490355;3.942790165;3.980226891;4.279305077;1
4.797217875;4.258949759;3.85058882;4.686625275;1
5.075785244;4.336192832;3.920234875;4.555272165;1
4.598113347;4.491202511;4.066481879;4.664144341;1
4.268458848;4.269571417;3.678754069;4.633338292;1
4.609862726;4.462983298;3.86686712;4.337973366;1
4.387808978;4.145906598;3.643914562;4.485477423;1
4.506475567;4.158062329;3.796528805;4.075336839;1
5.163569655;4.828947978;4.105156391;5.037765597;1
4.779645406;4.239197038;4.051741941;4.966141332;1
5.13193197;4.432484996;3.674036691;4.63403022;1
4.283462879;3.930049245;3.723356638;4.046203826;1
4.57627127;4.522840651;3.743995117;4.265389051;1
4.419931457;4.191572518;3.834240188;4.306160453;1
4.482944468;4.363530426;4.002626453;4.935169283;1
4.48286634;4.261915951;3.841796681;4.356441315;1
4.792143818;4.315154298;4.006387069;4.842523833;1
4.684807331;3.96983069;3.786504817;4.326566312;1
4.629883669;4.108827221;3.735605309;4.653164097;1
4.925105775;4.280852819;3.831912943;4.662130527;1
4.532863306;4.434165483;3.96047883;4.42064467;1
4.605571105;4.243192457;3.88126956;4.434607098;1
4.469918728;4.443300212;3.906846011;4.295384775;1
4.826539406;4.514959635;3.835389857;4.600607792;1
4.327768637;4.032297918;3.638933353;4.17301622;1
4.97061442;4.616723358;3.992536448;5.232367341;1
4.789630758;4.49721752;4.236002946;5.246032329;1
5.397482404;4.83760373;4.032436157;5.181940105;1
4.61832384;3.999981629;3.845231309;4.495797471;1
4.550858101;4.345252397;3.858160874;4.370192094;1
4.665377983;4.401287008;3.746240675;4.230135804;1
4.773149688;4.430922761;3.925505419;4.543173644;1
4.322726775;3.809410011;3.557053791;4.129173134;1
4.318098891;3.855728553;3.56113665;3.935309445;1
5.060789262;4.358203708;3.814719859;4.54824925;1
4.918311077;4.151301325;4.030800218;4.779433668;1
4.910517727;4.366139123;3.725918461;4.616471772;1
4.986450005;4.733525277;4.011757366;4.844309451;1
5.241902598;4.586352672;4.252834964;4.763368255;1
4.545314665;4.051997372;3.699756188;4.231916428;1
4.403062068;4.265143332;3.683129067;4.472807217;1
5.108602007;4.126980504;3.95234358;4.553832518;1
4.691700517;4.624501228;3.90888909;4.86496342;1
4.753973986;4.043547619;3.811925039;4.302652684;1
4.946811204;4.654898299;3.940067223;5.275272856;1
4.964316934;4.16530251;3.617305076;4.355650107;1
4.672373938;4.426606407;3.784342962;4.281371362;1
4.855559158;4.49869866;3.679732576;4.549369232;1
4.469428528;4.551038483;3.930331821;4.599232433;1
4.923934383;4.333023379;3.732372093;4.655357289;1
4.507351267;4.029935564;3.762818361;4.101017813;1
5.01479012;4.333620353;3.914607598;4.420836803;1
4.959414729;4.208731116;4.236760498;4.584618277;1
4.883303901;4.327312163;4.126937023;4.995687924;1
5.009357325;4.566261897;3.929924661;4.379670782;1
4.585342027;4.431068535;4.16875795;4.319069099;1
5.246144167;4.497863615;4.017073522;4.652144697;1
4.574575901;4.4649985;4.018800924;5.039137488;1
5.1387546;4.622684337;4.196628039;4.68309879;1
4.779097766;4.395919469;3.9218868;4.726183681;1
4.935340538;4.573942783;4.083747836;5.03869907;1
4.867350049;4.989851034;4.250034951;5.036358988;1
5.104478144;4.493698991;3.884273599;4.945629924;1
4.620498869;4.290131017;4.06040778;4.507412073;1
4.978119197;4.718677177;3.902342351;4.449107079;1
5.04618781;4.424132317;4.005115226;4.81210227;1
4.934361847;4.329598142;4.155492971;5.019361686;1
4.657747415;3.948628062;3.838149696;4.078958198;1
4.918496759;4.514917183;4.047726839;4.765610184;1
4.600453911;4.081488044;3.979908173;4.584920588;1
5.34317033;4.602488466;4.345300179;5.170778454;1
4.941727912;5.017357662;4.127631649;4.787502686;1
4.701263037;4.517050255;3.819188884;4.255347643;1
4.779007341;4.518664057;4.063815883;4.636720516;1
4.826126076;4.579222514;3.919540294;4.717166466;1
4.621893801;4.712943482;3.717741155;4.499917963;1
4.822449417;4.954230566;4.053823081;4.588419838;1
4.717578052;4.477544046;4.141216784;5.019693935;1
4.973104693;4.457796452;4.018732572;4.495310139;1
4.962141321;4.702338308;4.07497818;5.011158828;1
4.862108521;3.88129219;3.918147777;4.712646823;1
5.406587228;4.595796796;4.200428408;5.034675501;1
5.486624681;4.557109451;4.123132635;4.4880673;1
4.798936815;4.58603193;4.195613712;4.698198469;1
5.064202823;4.363977477;4.136838323;4.931003118;1
4.942290637;4.64125424;4.189689171;5.246102962;1
