principal component 1;principal component 2;age;Risk;model
-11.89023693;0.426484557;10;low;2
-20.43855217;-4.334630371;10;low;2
-2.537199454;-10.30816928;10;low;2
-3.442278422;-7.220642208;10;low;2
-6.405667774;-4.442326501;10;low;2
-12.78027083;-0.311698193;10;low;2
-12.61835604;-1.019221116;10;low;2
7.806634447;-9.513253257;10;low;2
-9.799492525;-0.807064144;10;low;2
4.754085739;-6.044219824;10;low;2
-6.67888575;0.524787957;10;low;2
6.631373623;-4.6808284;10;low;2
17.52998602;-8.905008216;10;low;2
11.46413381;-2.772272027;10;low;2
0.850091906;3.280533636;10;low;2
2.928250679;1.480176058;10;low;2
-5.271918265;4.89403554;10;low;2
-6.014832288;-1.945427506;10;low;2
5.78746877;-8.819722835;10;low;2
9.419421321;-7.180135474;10;low;2
3.562115766;-3.99706645;10;low;2
13.54152715;-6.009893066;10;low;2
-11.18513513;9.440530297;10;low;2
10.09039857;-2.598509363;10;low;2
-4.671506305;2.862419992;10;low;2
-14.51187303;7.123821784;10;low;2
-11.98370783;-0.793896284;10;low;2
-10.5325394;-1.870038115;10;low;2
-10.67561653;-7.671477649;10;low;2
-5.462545953;-8.669818883;10;low;2
-7.446050766;-7.362985762;10;low;2
-1.634952002;-8.323065176;10;low;2
6.890350872;-9.020178782;10;low;2
4.774735077;-5.433894497;10;low;2
-3.811482027;-0.321398436;10;low;2
-8.535953604;3.592304713;10;low;2
-0.635571727;-2.121275309;10;low;2
-13.11806997;0.574353549;10;low;2
13.99411667;-10.6521808;10;low;2
-19.46815419;9.808876134;10;low;2
2.476263415;-1.455778099;10;low;2
-7.109140711;3.250992449;10;low;2
3.312717681;-1.301913569;10;low;2
-4.861383382;-2.998494982;10;low;2
51.40729137;-13.83657758;10;low;2
68.36043643;-7.286267666;10;low;2
29.85182167;18.29906449;10;low;2
2.413864905;34.16911938;10;low;2
36.46223766;15.86902536;10;low;2
5.672553296;23.79058091;10;low;2
-13.18781072;12.33118961;10;low;2
-1.075026931;-0.243426812;10;low;2
-1.545081748;2.069903067;10;low;2
-22.02761672;2.844630833;10;low;2
-16.22238591;-2.044454076;10;low;2
-11.34547222;-3.631426916;10;low;2
-17.0558349;-4.064082809;10;low;2
-12.34828374;-8.605342259;10;low;2
-16.0882071;-6.377568217;10;low;2
-26.30322353;0.317390998;10;low;2
6.778202416;-10.7475322;10;low;2
-12.81911866;0.606727963;10;low;2
-22.91223262;4.986579183;10;low;2
-17.70034019;1.59132028;10;low;2
-1.065487686;-5.260907344;10;low;2
-13.25479278;-4.072376753;10;low;2
-22.05529785;-0.622911331;10;low;2
-6.357886205;-6.661274204;10;low;2
0.757267372;-7.24557622;10;low;2
-16.7182235;0.47444049;10;low;2
-7.076499425;-4.035636538;10;low;2
-7.443764428;-3.643159286;10;low;2
-0.630772853;-6.397024507;10;low;2
-0.683728051;-7.025523343;10;low;2
-0.604216671;-6.327758375;10;low;2
4.104325464;-7.508380339;10;low;2
-9.394952297;0.839229498;10;low;2
-3.388675949;-2.982052392;10;low;2
-2.722747918;-4.397537254;10;low;2
-3.510505878;-4.489498253;10;low;2
11.21691164;-9.61624356;10;low;2
5.404060867;-4.500182695;10;low;2
-2.678909471;-0.033154747;10;low;2
-14.9134247;8.52381316;10;low;2
2.036235051;-1.53931126;10;low;2
-13.39312316;1.166033088;10;low;2
1.716298168;-7.541669403;10;low;2
-2.255601812;-4.519698198;10;low;2
-5.245210314;-2.333206029;10;low;2
-0.597867311;-5.376296059;10;low;2
-2.238192467;-4.826448437;10;low;2
-6.07881202;-5.638042379;10;low;2
3.883729017;-8.663743353;10;low;2
0.264642867;-5.380074329;10;low;2
-8.622133525;0.095063987;10;low;2
-12.41722415;1.987693226;10;low;2
-14.96489771;2.253739087;10;low;2
-7.356331088;-6.636235616;10;low;2
-27.98741565;3.829287461;10;low;2
-13.55488464;-5.487918266;10;low;2
1.999716561;-8.695587826;10;low;2
-8.393182802;-1.733237608;10;low;2
-0.992131673;-5.424829833;10;low;2
6.211268802;-7.798277083;10;low;2
-3.409137396;-1.722969163;10;low;2
-9.958147536;1.670560958;10;low;2
1.158287813;-4.514784942;10;low;2
4.471529934;-5.310205134;10;low;2
-24.80018427;9.61251669;10;high;2
-21.15150519;5.877461731;10;high;2
44.59254918;-12.5708509;10;high;2
68.29281384;-8.786242278;10;high;2
31.34469569;16.58019038;10;high;2
-11.76958191;-0.772625963;17;low;3
-8.516680486;-2.5865841;17;low;3
-4.46372691;-4.155999795;17;low;3
1.431910501;-5.616059676;17;low;3
-3.846710699;-6.060145743;17;low;3
3.436615617;-7.604484464;17;low;3
2.122352026;-6.33167049;17;low;3
-7.935408844;0.290857102;17;low;3
-1.871615315;-3.631219628;17;low;3
-3.243373979;-2.819767776;17;low;3
-4.428140629;-4.801456099;17;low;3
-4.209573259;-7.531726423;17;low;3
-0.959085513;-7.818423889;17;low;3
-9.416183587;-3.497033688;17;low;3
1.998204132;-7.923039973;17;low;3
3.400307602;-6.883909606;17;low;3
-5.490915688;-1.542155487;17;low;3
-10.29994335;0.796725929;17;low;3
3.905181526;-5.580187478;17;low;3
-5.66034486;-2.064624548;17;low;3
4.982271087;-7.857014611;17;low;3
-23.58448626;9.925075459;17;low;3
-8.222045653;1.569109309;17;low;3
-6.204781812;-2.187400389;17;low;3
29.52210273;-10.41430832;17;low;3
80.55116377;-14.51551449;17;low;3
51.99433548;9.327320132;17;low;3
26.69711612;24.09848691;17;low;3
1.3327651;41.3493912;17;low;3
17.59106192;27.61042037;17;low;3
-10.26971672;18.02387194;17;low;3
18.78295286;-8.074199309;17;low;3
-2.44172571;1.110692624;17;low;3
10.2294157;-3.222323138;17;low;3
-4.478746974;4.903941608;17;low;3
0.063199229;2.226603313;17;low;3
-10.33157442;1.011719043;17;low;3
17.53497878;-8.518638403;17;low;3
-3.367360294;0.499158823;17;low;3
-0.287830025;-0.532797279;17;low;3
-12.44380277;6.390876462;17;high;3
-9.871531964;4.349578023;17;high;3
-1.068779663;-8.135135776;17;high;3
-9.994699615;-2.886653046;17;high;3
-12.53082111;-3.278344867;17;high;3
23.41011188;30.74238335;10;low;1
13.34754273;36.32229125;10;low;1
-2.218637762;32.82319189;10;low;1
5.26535287;0.32665389;10;low;1
-2.385633026;-3.801634003;10;low;1
1.962364803;-5.708986813;10;low;1
-0.677956425;-4.015981887;10;low;1
-3.825643779;-4.434154767;10;low;1
-6.693775853;-3.859106625;10;low;1
-27.27379403;11.77661407;10;low;1
-12.56609755;-0.495273336;10;low;1
-17.97425079;0.012207724;10;low;1
-15.99127963;-5.037854699;10;low;1
-10.17040872;-8.271949969;10;low;1
-2.851553598;-9.31734623;10;low;1
-12.97650968;-3.396453833;10;low;1
-17.29040851;-0.591446609;10;low;1
-3.157867253;-6.429657472;10;low;1
-5.697612624;-5.502933142;10;low;1
-23.60460498;2.493081488;10;low;1
-22.68653065;2.103670973;10;low;1
1.009143921;-7.619358119;10;low;1
-10.31250527;-2.382552757;10;low;1
-1.69786104;-6.276611642;10;low;1
-10.32958083;-1.088729892;10;low;1
-10.97260061;-1.176469926;10;low;1
-15.326401;-2.801363458;10;low;1
-13.52499119;-4.345688521;10;low;1
-10.65634297;-9.156480404;10;low;1
-7.698290821;-8.470207831;10;low;1
-15.35809377;-4.065873791;10;low;1
1.16184786;-9.319612941;10;low;1
-14.03238275;0.752968769;10;low;1
-10.2846428;-2.125510962;10;low;1
-5.242482172;-5.614656677;10;low;1
-5.865201646;-4.404717724;10;low;1
-4.73600296;-7.571701716;10;low;1
-6.257014372;-6.382175865;10;low;1
44.66358221;-13.15295755;10;low;1
108.2134645;-15.35204344;10;low;1
40.76744678;27.54136408;10;high;1
13.83109721;43.20378515;10;high;1
40.05960545;29.17550715;10;high;1
18.00948351;35.45083604;10;high;1
11.17292742;-0.541837183;10;high;1
-22.46168452;-1.007124518;10;low;4
-13.11324913;-6.179786384;10;low;4
-11.8356848;-7.071098629;10;low;4
-3.940872822;-9.297932376;10;low;4
4.129648889;-8.933324774;10;low;4
-11.27788602;0.454782027;10;low;4
-12.462154;0.991231485;10;low;4
-2.43724724;-3.577419091;10;low;4
-8.188246513;-1.335332166;10;low;4
-15.90104028;-4.38649732;10;low;4
-2.10124973;-8.690808402;10;low;4
-17.67563165;1.136631184;10;low;4
-17.29922262;-1.623578067;10;low;4
-10.82208043;-5.147887186;10;low;4
-19.14550252;0.016006709;10;low;4
-14.35497646;-8.223241911;10;low;4
-6.674854533;-8.826791779;10;low;4
-3.444347354;-8.056882349;10;low;4
-2.962063886;-6.316796433;10;low;4
-10.13529534;-2.545770185;10;low;4
15.46991902;-9.742444522;10;low;4
-4.827232671;1.866897771;10;low;4
2.788678599;-1.78375129;10;low;4
14.814502;-5.957147791;10;low;4
9.183127684;-1.307408314;10;low;4
-6.814579657;4.803390702;10;low;4
-11.93556213;7.305956235;10;low;4
1.842579573;-0.70826837;10;low;4
5.236097803;-6.178687524;10;low;4
-9.794056691;-0.503211861;10;high;4
73.28455167;-16.60241379;10;high;4
90.4856873;-5.256962272;10;high;4
32.62032571;31.50612125;10;high;4
27.53500275;33.66585547;10;high;4
44.91401768;66.25921246;5;low;1
53.60356385;59.11917423;5;low;1
32.38329874;41.8885691;5;low;1
4.57532561;6.983105104;5;low;1
-12.99196399;8.761350259;5;low;1
-8.36009954;4.220609715;5;low;1
-6.334336153;-3.463569482;5;low;1
-15.6869071;-2.657551498;5;low;1
-22.47101809;-2.036543545;5;low;1
-1.098304773;-9.201148031;5;low;1
-7.608390857;-4.93334511;5;low;1
12.24225663;-9.443684172;5;low;1
10.11089488;-4.590463985;5;low;1
-11.53280616;8.480028505;5;low;1
-18.43547673;10.99954591;5;low;1
14.10503195;-3.73203911;5;low;1
-4.37705882;2.049341178;5;low;1
0.015997807;-3.252887142;5;low;1
-11.42258375;3.692278581;5;low;1
-0.225208131;-2.22935053;5;low;1
-18.66729344;2.699643293;5;low;1
9.403251803;-8.405373727;5;low;1
-3.211657215;-1.886446535;5;low;1
0.355622592;-2.913042233;5;low;1
10.35018947;-5.170922929;5;low;1
-2.323407609;-0.187924712;5;low;1
22.06481359;-9.411741385;5;low;1
-0.967411686;5.316852339;5;low;1
-15.30244171;13.31385425;5;low;1
-3.642645282;3.310399067;5;low;1
-3.397970014;2.579672818;5;low;1
-2.028765576;-7.41298753;5;low;1
-17.72072085;0.591050351;5;low;1
-26.13209438;6.987041918;5;low;1
1.570678703;-6.87515303;5;low;1
-18.87836215;2.843466242;5;low;1
-0.802685055;-7.635349183;5;low;1
-2.302576014;-3.51476999;5;low;1
7.795425594;-6.66684002;5;low;1
-3.622374171;-0.377886221;5;low;1
-9.369806341;1.978689705;5;low;1
-25.7238356;11.50870375;5;low;1
-3.047328461;-2.349580798;5;low;1
-14.38916484;-1.856656278;5;low;1
-15.45274207;-3.593953187;5;low;1
-10.67619162;-5.486342915;5;low;1
-20.00356309;-1.487341346;5;low;1
-7.503490052;-9.179154382;5;low;1
-21.24931246;-0.3653673;5;low;1
0.049201962;-8.965308336;5;low;1
6.327111776;-7.596196457;5;low;1
5.454349988;-4.35204661;5;low;1
-8.291658419;3.057002548;5;low;1
-16.38363316;8.3354307;5;low;1
-5.762417361;-0.243766452;5;low;1
12.57547591;-8.699051634;5;high;1
-13.93175902;4.126635234;5;high;1
-13.57964792;2.543721822;5;high;1
-15.5181923;4.020655563;5;high;1
-0.274758441;-3.943659784;5;high;1
-12.10740375;-4.264178784;17;low;3
-19.65414663;-0.286204917;17;low;3
-0.447671328;-10.17243403;17;low;3
6.096864995;-8.449446553;17;low;3
-26.62079866;12.34905305;17;low;3
0.899197599;-2.675985505;17;low;3
-1.591829287;0.555414648;17;low;3
-12.45040129;4.227051926;17;low;3
4.448008415;-6.574145011;17;low;3
88.61660593;-18.1567936;17;low;3
92.90814155;-0.647433849;17;low;3
16.6291696;44.69677049;17;low;3
16.34074246;44.7613418;17;low;3
5.396503686;49.91368916;17;low;3
10.40634291;22.76997884;17;low;3
-3.727046397;-8.284286007;17;low;3
-16.30854169;-0.791237805;17;low;3
-9.197774893;-4.616801428;17;low;3
3.457787853;-8.115537764;17;low;3
-7.243582946;-1.891790457;17;low;3
11.867648;-8.839116218;17;low;3
8.310641356;-4.396574836;17;low;3
0.52268812;0.040328824;17;low;3
9.094746739;-4.231235655;17;low;3
-5.519952882;5.878484086;17;low;3
5.45040525;-4.50996874;17;low;3
-6.060636664;0.548915585;17;low;3
-13.41446946;3.781753677;17;low;3
-6.747781914;-3.989532406;17;low;3
16.76896863;-9.293209948;17;low;3
-17.37215332;7.643805422;17;low;3
-12.5748192;3.256841238;17;low;3
1.036867515;-1.99306035;17;low;3
-1.642271684;0.058065377;17;low;3
2.499146179;-7.147226388;17;low;3
2.363481942;-5.790164293;17;low;3
-23.78852311;11.55522958;17;low;3
3.289921242;-3.912996572;17;low;3
42.04325381;-10.46139738;17;low;3
92.96775259;-13.09664718;17;low;3
141.898239;-7.347994079;17;low;3
93.73947679;25.38515954;17;low;3
50.76035246;49.92219001;17;low;3
28.53765574;64.42282649;17;low;3
35.66388508;46.89310995;17;low;3
3.624054839;24.87693893;17;low;3
-17.10298277;9.224934471;17;low;3
0.954177985;-6.200173202;17;low;3
-11.06002049;0.454793852;17;low;3
-6.494353025;-5.972429141;17;low;3
-3.766218675;-5.726636438;17;low;3
-0.20943879;-6.527136232;17;low;3
-2.743632485;-6.159613293;17;low;3
6.102473191;-8.59706036;17;low;3
-1.453025832;-3.790417383;17;low;3
3.896804538;-6.235290217;17;high;3
1.00891574;-4.563102962;17;high;3
-1.508275101;-2.425917811;17;high;3
-9.561124727;-0.24620362;17;high;3
-36.02461825;21.36145996;17;high;3
-10.55749235;6.393347928;3;low;4
5.968579425;-8.974117557;3;low;4
-8.013868483;-3.399238437;3;low;4
-0.979927564;-4.8757826;3;low;4
2.566626961;-5.350937169;3;low;4
-18.92305579;9.016816688;3;low;4
-20.3719165;4.876558364;3;low;4
-11.26151159;-0.925247364;3;low;4
-12.95566566;-3.220100775;3;low;4
-29.31664642;-1.414873105;3;low;4
-1.625391502;-10.46229538;3;low;4
-11.46414327;-2.124768491;3;low;4
-2.791358067;-5.979990596;3;low;4
-2.76152377;-4.076400862;3;low;4
-9.571618514;-1.538302673;3;low;4
-3.176526346;-6.841911389;3;low;4
-9.767476419;-3.164484407;3;low;4
-8.946574445;-4.929869224;3;low;4
-3.360897372;-8.084186402;3;low;4
9.207138206;-9.289371795;3;low;4
-2.918186893;-1.532564645;3;low;4
0.992250657;-4.402329817;3;high;4
-5.472269586;-0.095084539;3;high;4
55.38880263;-12.94768177;3;high;4
81.30422789;-8.70679379;3;high;4
50.98498287;13.38022011;3;high;4
-0.632881253;-5.796214636;2;low;4
-18.22322493;5.225429707;2;low;4
13.93790348;-7.526848932;2;low;4
12.08688399;-5.265792715;2;low;4
1.401971;1.670629902;2;low;4
-6.456625968;5.680136674;2;low;4
-6.971856794;4.984726902;2;low;4
-1.171375081;-3.072972113;2;low;4
-2.378074544;-6.938845371;2;low;4
2.080339102;-7.879705942;2;low;4
-1.087672384;-5.141525175;2;low;4
-4.649826377;-4.16084957;2;low;4
4.10400489;-7.554915379;2;low;4
0.578402522;-4.782621436;2;low;4
-10.48924649;1.631400018;2;low;4
-11.11390383;0.970920617;2;low;4
-7.57713254;-2.08699408;2;low;4
1.10789594;-8.030356585;2;low;4
-19.44134845;1.281418803;2;low;4
-9.497640181;-4.211155945;2;low;4
-2.222509911;-6.058554995;2;low;4
-22.5746132;5.612417179;2;low;4
5.37283358;-8.908484876;2;low;4
-5.965813674;-0.846668799;2;low;4
-11.80726147;1.873908138;2;low;4
17.29274826;-8.987017325;2;low;4
-5.514255651;4.728201418;2;low;4
-10.48439317;4.329296306;2;low;4
-5.434319933;1.237147967;2;low;4
78.0733257;-16.07299178;2;low;4
77.37106086;-1.780017762;2;low;4
10.37896362;39.4414483;2;low;4
0.338635475;44.63460021;2;low;4
4.525389093;42.36397775;2;low;4
15.03997878;14.08249311;2;low;4
-5.842104368;-5.602718594;2;low;4
-9.619359837;-2.267512728;2;low;4
-25.99028074;7.985977114;2;low;4
-9.908994428;-0.954533537;2;low;4
-7.980697134;-5.589474003;2;low;4
-13.21188466;-4.593839755;2;low;4
-10.91282465;-4.75559231;2;low;4
-16.86480163;-4.310323429;2;low;4
-8.724740086;-7.933476068;2;low;4
-11.54699695;-6.994776269;2;low;4
-23.48986279;1.58267872;2;low;4
-2.453026239;-8.470531864;2;low;4
-17.35460862;0.892872191;2;low;4
-4.912157851;-6.680281963;2;low;4
-21.09688764;2.366580256;2;high;4
3.134167263;-7.36587298;2;high;4
47.71511013;-13.53099063;2;high;4
82.47571165;-10.20536476;2;high;4
29.38020022;24.36316389;2;high;4
-12.11308753;-8.301659223;20;low;4
-18.27661065;-4.278909604;20;low;4
-13.90004567;-6.243481268;20;low;4
-2.484275163;-9.56773077;20;low;4
-3.395140754;-6.596994141;20;low;4
-3.724445425;-6.042351468;20;low;4
5.735943649;-8.281527482;20;low;4
-5.120740315;-2.179930711;20;low;4
-19.49798158;7.525717445;20;low;4
-4.314384612;-1.759189608;20;low;4
-9.024699189;0.039287147;20;low;4
-2.355079506;-7.872541084;20;low;4
0.204647173;-6.720403168;20;low;4
-13.73370308;-0.371016463;20;low;4
3.421583307;-6.893431562;20;low;4
-1.647866239;-3.513934776;20;low;4
-4.184284109;-3.229819474;20;low;4
-9.07684967;-1.271489079;20;low;4
-11.02302894;-0.523343794;20;low;4
3.590156078;-8.684014712;20;low;4
1.657079371;-6.863778714;20;low;4
7.723429592;-7.079105458;20;low;4
-3.725649614;1.324000083;20;low;4
6.735055332;-4.726293715;20;low;4
-17.69161977;11.35991972;20;low;4
-17.03021972;8.166103245;20;low;4
-4.939833349;-4.170446836;20;low;4
5.505778446;-6.640417881;20;low;4
-7.31126893;-1.684074366;20;low;4
-0.386972472;-4.401966027;20;low;4
-2.559230724;-3.920855366;20;low;4
1.288454566;-5.808413436;20;low;4
-19.45176187;6.293183711;20;low;4
-0.64067793;-3.923374402;20;low;4
-7.193116111;-0.867462162;20;low;4
-4.406233332;-3.749649469;20;low;4
4.511653867;-7.815248694;20;low;4
-11.66659235;0.912216353;20;low;4
3.17529409;-6.009224973;20;low;4
4.996414829;-5.770634429;20;low;4
7.969383183;-5.258791019;20;low;4
2.038596112;-2.611790808;20;low;4
0.885366861;-3.59597585;20;low;4
-11.54075793;5.669014853;20;low;4
-0.559897844;-3.01738386;20;low;4
2.132377181;-5.941599252;20;low;4
-7.081974581;-2.470884467;20;low;4
-11.69221937;-1.502653299;20;low;4
3.248976735;-7.20815916;20;low;4
-4.067339822;-2.966778987;20;low;4
-12.40571636;-0.56163736;20;low;4
-6.331747728;-3.983193615;20;low;4
1.395904052;-6.838464588;20;low;4
-24.76152058;6.712354369;20;low;4
-11.61681572;-1.930646608;20;low;4
-19.01323569;2.51596394;20;low;4
-23.40407964;1.997269781;20;low;4
-11.42355997;-9.45553904;20;low;4
-25.78479434;-1.293554826;20;low;4
-25.06793861;-3.997725968;20;low;4
1.106451926;-11.21306142;20;low;4
-9.545955759;-2.340010043;20;low;4
-18.28015891;0.569315697;20;low;4
6.572585306;-7.710132972;20;low;4
-1.796517241;-1.904841013;20;low;4
12.62906694;-7.65344273;20;low;4
-12.530123;7.579060696;20;low;4
-16.60093787;9.743886052;20;low;4
10.82940025;-4.985565648;20;low;4
11.95801682;-3.803007595;20;low;4
-8.118318879;2.633874096;20;low;4
-14.16035071;6.474666888;20;low;4
5.293298577;-2.994360322;20;low;4
-5.475554203;0.804764918;20;low;4
-12.66276755;-1.795034725;20;low;4
15.41081753;-9.731796347;20;low;4
-8.216799774;4.374502553;20;low;4
-13.37199085;4.745555772;20;low;4
-19.5010375;7.728187868;20;low;4
-10.30889678;2.052091312;20;low;4
-20.6647117;-5.150825764;20;low;4
-17.71996597;-7.791292046;20;low;4
-22.43085627;-6.581809418;20;low;4
-8.571079265;-9.819963501;20;low;4
-19.01203487;-4.446402737;20;low;4
-11.99112972;-6.92069009;20;low;4
2.426203984;-9.580066534;20;low;4
-15.83530151;1.052228674;20;low;4
1.499888261;-7.148247142;20;low;4
15.02458118;-7.888084161;20;low;4
-3.30807402;2.454523005;20;low;4
2.230944001;-1.45483542;20;low;4
45.01131649;-10.91363628;20;low;4
74.36375726;-9.4313043;20;low;4
44.45408664;11.63523648;20;low;4
16.80437138;27.98373487;20;low;4
13.84378233;29.56118166;20;low;4
5.491210682;28.54384697;20;low;4
17.79736416;-1.307983366;20;low;4
-21.1373968;10.83844609;20;low;4
-7.9573366;1.102176353;20;low;4
-9.397350661;0.773393895;20;low;4
-13.54854977;3.205402506;20;low;4
-0.557683533;-9.607758932;20;low;4
-24.56259078;3.245056189;20;low;4
-15.64170234;-1.503915633;20;low;4
-14.04313588;-2.965491893;20;low;4
5.437739249;-8.603959068;20;low;4
-8.623802359;-2.872950812;20;low;4
-8.398904283;-2.782718952;20;low;4
-17.25005408;3.003233011;20;low;4
-6.10419862;-2.679095709;20;low;4
-18.38262772;-2.258784371;20;low;4
-14.74901116;-5.304267759;20;low;4
-7.327483848;-8.677918193;20;low;4
-0.452377162;-8.413156537;20;high;4
-11.55297916;-2.659075044;20;high;4
-11.73593081;-2.816852405;20;high;4
-18.22365644;1.569041163;20;high;4
-4.443069318;-6.042783716;20;high;4
6.727797687;41.32948247;14;low;4
26.65223923;28.85884955;14;low;4
20.8509836;23.07762532;14;low;4
-3.500719419;6.209502928;14;low;4
-14.31068707;3.688112145;14;low;4
-6.297452196;-0.687452433;14;low;4
-15.19479704;0.571188061;14;low;4
-14.73962631;-6.560272487;14;low;4
-14.30223433;-7.160000577;14;low;4
-5.106949672;-9.284605787;14;low;4
-4.769633471;-6.735059518;14;low;4
-15.27727927;-1.951876388;14;low;4
5.926330519;-8.940121867;14;low;4
3.165619377;-5.221279039;14;low;4
-7.616362622;0.400423515;14;low;4
6.123320252;-5.441005005;14;low;4
-10.45355535;5.031079469;14;low;4
-12.18513589;1.563705403;14;low;4
-9.295744845;-2.780275591;14;low;4
0.549817703;-6.32194115;14;low;4
-2.81095289;-7.009557461;14;low;4
-17.79824986;1.810449075;14;low;4
-4.095232639;-5.078732796;14;low;4
-15.17304258;1.953004738;14;low;4
3.016339051;-7.763602732;14;low;4
78.85618531;-17.84921558;14;low;4
68.27094619;2.213180755;14;low;4
6.900947554;38.28342804;14;low;4
22.22494519;29.66297757;14;low;4
14.59219504;33.75205246;14;low;4
14.05783784;11.62296416;14;low;4
-2.113174728;-4.110131;14;low;4
-12.58593664;2.063122303;14;low;4
-29.25129713;12.76939374;14;low;4
-14.79624465;2.30972787;14;low;4
-1.986117425;-7.303155586;14;low;4
-2.19733596;-6.44271994;14;low;4
12.80080905;-8.088257515;14;low;4
8.942180601;-3.978393792;14;low;4
-1.143511122;1.086315699;14;low;4
-16.4432252;10.61582272;14;high;4
-4.875308213;2.963819261;14;high;4
12.23923008;-7.621444059;14;high;4
-4.975606206;-0.985648064;14;high;4
-2.258312039;-1.357242146;14;high;4
1.190981076;42.67717728;20;low;3
9.418924226;37.68807714;20;low;3
12.93609477;23.00679841;20;low;3
-10.31477882;3.672124377;20;low;3
-1.063541255;-8.78387532;20;low;3
3.550457743;-7.353597541;20;low;3
-15.27727881;3.432122745;20;low;3
-12.86326397;0.433575654;20;low;3
5.175076747;-6.218014572;20;low;3
4.16904874;-4.986954338;20;low;3
-4.839580254;-1.574740563;20;low;3
6.851484291;-5.878292525;20;low;3
-13.67602523;8.664973049;20;low;3
2.182994812;-3.778347075;20;low;3
12.78443563;-7.097264294;20;low;3
-8.812139204;5.454496791;20;low;3
-1.26088722;-1.227721809;20;low;3
-10.85042483;4.543425007;20;low;3
7.091349638;-4.606532546;20;low;3
-3.196671074;-3.850113167;20;low;3
-1.086174916;-4.398600839;20;low;3
-30.43425841;15.22017695;20;low;3
-4.850420481;0.188074224;20;low;3
-2.023274481;-3.356440381;20;low;3
-6.095912812;-1.949457435;20;low;3
1.226451365;-5.074561528;20;high;3
-14.20240041;0.277821369;20;high;3
-11.04375593;-2.389309405;20;high;3
6.576709754;-8.521901858;20;high;3
87.05301806;-18.09938022;20;high;3
-13.57442718;10.35200701;20;low;3
12.07652351;-3.737683905;20;low;3
-8.321448027;8.091083261;20;low;3
-5.516680072;-2.828102151;20;low;3
1.562019332;-4.517484221;20;low;3
1.342222586;-3.930527913;20;low;3
-13.40880249;0.81617286;20;low;3
-26.66740071;10.80501686;20;low;3
-11.20630282;0.059582856;20;low;3
-18.4021626;-0.284910031;20;low;3
-16.14236032;-7.238610352;20;low;3
-15.64398681;-6.51941709;20;low;3
13.83038231;-12.07876181;20;low;3
-0.241347942;-2.101073995;20;low;3
-10.76645474;4.069928524;20;low;3
7.992993514;-3.814072386;20;low;3
3.17015038;-0.448133954;20;low;3
-7.383572688;0.176720344;20;low;3
-18.60254443;5.58654719;20;low;3
6.339742882;-5.062195061;20;low;3
1.41654532;-4.182492863;20;low;3
-14.94630744;2.518340559;20;low;3
16.16798543;-8.535950475;20;low;3
-8.640475602;6.231766528;20;low;3
11.91802912;-4.978110395;20;low;3
0.799461492;2.424941241;20;high;3
-10.6498395;8.930437607;20;high;3
49.13338561;-12.92353015;20;high;3
82.97921055;-9.51736747;20;high;3
43.12123189;17.47716399;20;high;3
10.27798377;-3.837314753;15;low;3
2.586679825;2.201745829;15;low;3
9.107394329;-0.839177424;15;low;3
-2.380795472;-0.424657119;15;low;3
-0.382016122;-2.041742878;15;low;3
-14.53512791;3.910634224;15;low;3
-0.942379128;-3.686448314;15;low;3
-27.18412749;7.963470365;15;low;3
-2.245890742;-5.339474904;15;low;3
-7.258651522;-3.941693315;15;low;3
7.085370733;-6.742115864;15;low;3
-20.15338265;7.241153042;15;low;3
-7.665167037;-0.506526848;15;low;3
3.985842389;-5.147136323;15;low;3
75.49830944;-16.32112656;15;low;3
148.5616364;-14.95783888;15;low;3
123.5185162;15.74003374;15;low;3
43.5235666;64.98069271;15;low;3
38.71737151;66.41789982;15;low;3
26.10380362;65.07070823;15;low;3
18.60555882;29.37337398;15;low;3
-3.901408207;-4.92212882;15;low;3
-12.22756286;-1.701082514;15;low;3
4.71115818;-8.570082676;15;low;3
6.304956412;-6.759810169;15;low;3
-4.04606354;-0.820781225;15;high;3
-4.90306954;-0.708776898;15;high;3
-3.564313492;-2.241760557;15;high;3
-23.31783599;9.117331293;15;high;3
1.10599334;-7.073838513;15;high;3
-26.40112121;0.521166307;6;low;4
-6.453989424;-6.923762633;6;low;4
-8.778989729;-4.427281795;6;low;4
-3.723565642;-6.198586509;6;low;4
-20.46812853;2.569678744;6;low;4
-15.24719993;-1.630241916;6;low;4
-20.45950256;-0.442275981;6;low;4
-3.5749078;-8.628683944;6;low;4
-0.040810954;-8.172697576;6;low;4
-23.65666474;6.061190606;6;low;4
0.299233875;-5.464075852;6;low;4
-16.34733921;5.624555492;6;low;4
3.450716317;-5.564084128;6;low;4
-8.790907378;-0.86912744;6;low;4
-16.14282622;3.085515819;6;low;4
-3.404900408;-5.963711422;6;low;4
3.567836768;-6.887143033;6;low;4
-5.654693585;-3.278065838;6;low;4
-6.1571469;-2.73462853;6;low;4
-15.75993007;2.922595919;6;low;4
5.407367732;-6.901134046;6;low;4
-13.4645797;0.831141009;6;low;4
-6.836662974;-3.251547153;6;low;4
-3.909717616;-4.346048865;6;low;4
-2.732903864;-4.941143741;6;low;4
-2.144474207;-7.138024795;6;low;4
-23.30177706;7.964152968;6;low;4
-3.961531326;-2.8595236;6;low;4
-4.273245493;-3.377345156;6;low;4
-11.32108435;-0.937525968;6;low;4
-4.555692623;-6.053629325;6;low;4
1.71375287;-8.220760979;6;low;4
